entity_id,parent_id,address_type,firstname,lastname,street,city,country_id,telephone,postcode,is_active
1532,766,shipping,Minh,Phạm,22 Trần Hưng Đạo,Hà Nội,VN,0995860381,156266,1
1533,767,billing,Hùng,Bùi,123 Nguyễn Huệ,TP HCM,VN,0933841421,523462,1
1534,767,shipping,Hùng,Bùi,123 Nguyễn Huệ,TP HCM,VN,0968084228,558313,1
1535,768,billing,Long,Đỗ,99 Hai Bà Trưng,Quảng Ninh,VN,0957106921,325266,1
1536,768,shipping,Long,Đỗ,78 Lê Lợi,Quảng Ninh,VN,0939630306,289200,1
1537,769,billing,Việt,Hồ,99 Hai Bà Trưng,Đà Nẵng,VN,0955611502,164125,1
1538,769,shipping,Việt,Hồ,22 Trần Hưng Đạo,Đà Nẵng,VN,0998341702,371957,1
1539,770,billing,Đức,Hoàng,22 Trần Hưng Đạo,Hà Nội,VN,0913185410,130535,1
1540,770,shipping,Đức,Hoàng,123 Nguyễn Huệ,Hà Nội,VN,0959612800,943531,1
1541,771,billing,Linh,Lê,78 Lê Lợi,Khánh Hòa,VN,0925796243,517713,1
1542,771,shipping,Linh,Lê,22 Trần Hưng Đạo,Khánh Hòa,VN,0910944095,597231,1
1543,772,billing,Hùng,Lê,45 Đinh Tiên Hoàng,Hà Nội,VN,0982291605,695612,1
1544,772,shipping,Hùng,Lê,99 Hai Bà Trưng,Hà Nội,VN,0996731813,506399,1
1545,773,billing,Hoa,Nguyễn,78 Lê Lợi,Đà Nẵng,VN,0978937688,960412,1
1546,773,shipping,Hoa,Nguyễn,45 Đinh Tiên Hoàng,Đà Nẵng,VN,0916346092,718016,1
1547,774,billing,Hùng,Dương,99 Hai Bà Trưng,Bình Dương,VN,0940067948,557234,1
1548,774,shipping,Hùng,Dương,22 Trần Hưng Đạo,Bình Dương,VN,0997821243,418767,1
1549,775,billing,Khánh,Bùi,123 Nguyễn Huệ,TP HCM,VN,0965714376,492560,1
1550,775,shipping,Khánh,Bùi,123 Nguyễn Huệ,TP HCM,VN,0973491350,853132,1
1551,776,billing,Linh,Nguyễn,22 Trần Hưng Đạo,Hà Nội,VN,0959071270,511017,1
1552,776,shipping,Linh,Nguyễn,22 Trần Hưng Đạo,Hà Nội,VN,0942056423,663667,1
1553,777,billing,Hùng,Lê,78 Lê Lợi,Hà Nội,VN,0971487526,486038,1
1554,777,shipping,Hùng,Lê,123 Nguyễn Huệ,Hà Nội,VN,0969937021,193695,1
1555,778,billing,Thành,Vũ,78 Lê Lợi,TP HCM,VN,0958057494,278975,1
1556,778,shipping,Thành,Vũ,45 Đinh Tiên Hoàng,TP HCM,VN,0951597812,173258,1
1557,779,billing,Nga,Hồ,78 Lê Lợi,Hải Phòng,VN,0999505932,718271,1
1558,779,shipping,Nga,Hồ,123 Nguyễn Huệ,Hải Phòng,VN,0996548632,856527,1
1559,780,billing,Ngọc,Ngô,123 Nguyễn Huệ,Hải Phòng,VN,0986617520,923571,1
1560,780,shipping,Ngọc,Ngô,123 Nguyễn Huệ,Hải Phòng,VN,0994390103,439178,1
1561,781,billing,Hải,Phan,45 Đinh Tiên Hoàng,TP HCM,VN,0986946237,968536,1
1562,781,shipping,Hải,Phan,123 Nguyễn Huệ,TP HCM,VN,0948056275,144184,1
1563,782,billing,Thu,Bùi,123 Nguyễn Huệ,TP HCM,VN,0946025700,865936,1
1564,782,shipping,Thu,Bùi,78 Lê Lợi,TP HCM,VN,0944955973,210575,1
1565,783,billing,Bình,Bùi,99 Hai Bà Trưng,Đồng Nai,VN,0925244664,922049,1
1566,783,shipping,Bình,Bùi,22 Trần Hưng Đạo,Đồng Nai,VN,0966772359,691807,1
1567,784,billing,Hà,Phạm,45 Đinh Tiên Hoàng,Hà Nội,VN,0956096649,160408,1
1568,784,shipping,Hà,Phạm,99 Hai Bà Trưng,Hà Nội,VN,0939310517,838818,1
1569,785,billing,Trang,Nguyễn,22 Trần Hưng Đạo,TP HCM,VN,0995173165,133130,1
1570,785,shipping,Trang,Nguyễn,123 Nguyễn Huệ,TP HCM,VN,0962448730,428851,1
1571,786,billing,Trung,Nguyễn,99 Hai Bà Trưng,Hà Nội,VN,0966841189,823434,1
1572,786,shipping,Trung,Nguyễn,99 Hai Bà Trưng,Hà Nội,VN,0996508295,970358,1
1573,787,billing,Tuấn,Trần,99 Hai Bà Trưng,Bình Dương,VN,0934243510,321096,1
1574,787,shipping,Tuấn,Trần,45 Đinh Tiên Hoàng,Bình Dương,VN,0975239322,732819,1
1575,788,billing,Hà,Ngô,45 Đinh Tiên Hoàng,Đồng Nai,VN,0912287566,525104,1
1576,788,shipping,Hà,Ngô,45 Đinh Tiên Hoàng,Đồng Nai,VN,0982188847,127271,1
1577,789,billing,Trung,Vũ,22 Trần Hưng Đạo,Hà Nội,VN,0962853865,713433,1
1578,789,shipping,Trung,Vũ,22 Trần Hưng Đạo,Hà Nội,VN,0993808688,621616,1
1579,790,billing,Lan,Lê,45 Đinh Tiên Hoàng,TP HCM,VN,0990215411,133083,1
1580,790,shipping,Lan,Lê,123 Nguyễn Huệ,TP HCM,VN,0960340180,383456,1
1581,791,billing,Hoa,Bùi,45 Đinh Tiên Hoàng,Hà Nội,VN,0995751308,913439,1
1582,791,shipping,Hoa,Bùi,99 Hai Bà Trưng,Hà Nội,VN,0999363438,425646,1
1583,792,billing,Trung,Trần,45 Đinh Tiên Hoàng,TP HCM,VN,0979710814,256880,1
1584,792,shipping,Trung,Trần,45 Đinh Tiên Hoàng,TP HCM,VN,0989615318,940262,1
1585,793,billing,Linh,Bùi,22 Trần Hưng Đạo,Đà Nẵng,VN,0941159526,714591,1
1586,793,shipping,Linh,Bùi,123 Nguyễn Huệ,Đà Nẵng,VN,0964206133,852973,1
1587,794,billing,Việt,Đỗ,45 Đinh Tiên Hoàng,TP HCM,VN,0982602223,633391,1
1588,794,shipping,Việt,Đỗ,99 Hai Bà Trưng,TP HCM,VN,0995739552,639126,1
1589,795,billing,Việt,Phạm,22 Trần Hưng Đạo,Đà Nẵng,VN,0912558019,433831,1
1590,795,shipping,Việt,Phạm,45 Đinh Tiên Hoàng,Đà Nẵng,VN,0974162480,517535,1
1591,796,billing,Ngọc,Ngô,99 Hai Bà Trưng,Hà Nội,VN,0936729116,574455,1
1592,796,shipping,Ngọc,Ngô,45 Đinh Tiên Hoàng,Hà Nội,VN,0954427805,377589,1
1593,797,billing,Long,Dương,99 Hai Bà Trưng,TP HCM,VN,0996983981,944430,1
1594,797,shipping,Long,Dương,22 Trần Hưng Đạo,TP HCM,VN,0964120268,992629,1
1595,798,billing,Mai,Trần,99 Hai Bà Trưng,Hà Nội,VN,0922697518,397281,1
1596,798,shipping,Mai,Trần,45 Đinh Tiên Hoàng,Hà Nội,VN,0952086298,933429,1
1597,799,billing,Hằng,Vũ,78 Lê Lợi,TP HCM,VN,0951370674,249477,1
1598,799,shipping,Hằng,Vũ,78 Lê Lợi,TP HCM,VN,0998009751,926237,1
1599,800,billing,Lan,Hồ,78 Lê Lợi,Đà Nẵng,VN,0956380310,809789,1
1600,800,shipping,Lan,Hồ,99 Hai Bà Trưng,Đà Nẵng,VN,0988601543,261347,1
1601,801,billing,Hằng,Phạm,99 Hai Bà Trưng,TP HCM,VN,0955922805,807722,1
1602,801,shipping,Hằng,Phạm,45 Đinh Tiên Hoàng,TP HCM,VN,0936808624,992760,1
1603,802,billing,Hằng,Phạm,99 Hai Bà Trưng,Hà Nội,VN,0976595890,520626,1
1604,802,shipping,Hằng,Phạm,78 Lê Lợi,Hà Nội,VN,0995219577,602357,1
1605,803,billing,Anh,Lê,78 Lê Lợi,TP HCM,VN,0984585756,249356,1
1606,803,shipping,Anh,Lê,78 Lê Lợi,TP HCM,VN,0913814126,680941,1
1607,804,billing,Minh,Phạm,45 Đinh Tiên Hoàng,Hà Nội,VN,0945393041,201830,1
1608,804,shipping,Minh,Phạm,78 Lê Lợi,Hà Nội,VN,0978679507,826317,1
1609,805,billing,Linh,Bùi,78 Lê Lợi,Hà Nội,VN,0985477406,320038,1
1610,805,shipping,Linh,Bùi,99 Hai Bà Trưng,Hà Nội,VN,0935600428,509554,1
1611,806,billing,Thu,Đặng,22 Trần Hưng Đạo,Khánh Hòa,VN,0916636039,447663,1
1612,806,shipping,Thu,Đặng,78 Lê Lợi,Khánh Hòa,VN,0999127258,764080,1
1613,807,billing,Khánh,Hồ,45 Đinh Tiên Hoàng,Hà Nội,VN,0969189682,862387,1
1614,807,shipping,Khánh,Hồ,99 Hai Bà Trưng,Hà Nội,VN,0931473017,948846,1
1615,808,billing,Anh,Lê,99 Hai Bà Trưng,TP HCM,VN,0923643600,442772,1
1616,808,shipping,Anh,Lê,99 Hai Bà Trưng,TP HCM,VN,0957895577,117300,1
1617,809,billing,Linh,Phan,22 Trần Hưng Đạo,Quảng Ninh,VN,0923515162,545637,1
1618,809,shipping,Linh,Phan,45 Đinh Tiên Hoàng,Quảng Ninh,VN,0971164325,628195,1
1619,810,billing,Bình,Hồ,78 Lê Lợi,TP HCM,VN,0948842650,610475,1
1620,810,shipping,Bình,Hồ,78 Lê Lợi,TP HCM,VN,0929840004,699286,1
1621,811,billing,Tuấn,Đỗ,123 Nguyễn Huệ,TP HCM,VN,0959909416,599916,1
1622,811,shipping,Tuấn,Đỗ,99 Hai Bà Trưng,TP HCM,VN,0987968304,474537,1
1623,812,billing,Hùng,Dương,99 Hai Bà Trưng,TP HCM,VN,0997183139,866310,1
1624,812,shipping,Hùng,Dương,78 Lê Lợi,TP HCM,VN,0930699536,895067,1
1625,813,billing,Đức,Vũ,99 Hai Bà Trưng,Đà Nẵng,VN,0954252902,287210,1
1626,813,shipping,Đức,Vũ,78 Lê Lợi,Đà Nẵng,VN,0992476850,533106,1
1627,814,billing,Ngọc,Phan,22 Trần Hưng Đạo,TP HCM,VN,0931668435,494153,1
1628,814,shipping,Ngọc,Phan,99 Hai Bà Trưng,TP HCM,VN,0961440739,193498,1
1629,815,billing,Lan,Nguyễn,99 Hai Bà Trưng,Hải Phòng,VN,0994643842,205565,1
1630,815,shipping,Lan,Nguyễn,45 Đinh Tiên Hoàng,Hải Phòng,VN,0935987681,941808,1
1631,816,billing,Đức,Vũ,99 Hai Bà Trưng,Hải Phòng,VN,0911809148,449169,1
1632,816,shipping,Đức,Vũ,123 Nguyễn Huệ,Hải Phòng,VN,0979459967,914890,1
1633,817,billing,Hằng,Lê,45 Đinh Tiên Hoàng,Hà Nội,VN,0939922392,429663,1
1634,817,shipping,Hằng,Lê,123 Nguyễn Huệ,Hà Nội,VN,0951910048,274421,1
1635,818,billing,Minh,Trần,78 Lê Lợi,Hà Nội,VN,0980283032,901944,1
1636,818,shipping,Minh,Trần,78 Lê Lợi,Hà Nội,VN,0937881972,759531,1
1637,819,billing,Anh,Hồ,99 Hai Bà Trưng,Hà Nội,VN,0963187421,628768,1
1638,819,shipping,Anh,Hồ,45 Đinh Tiên Hoàng,Hà Nội,VN,0955614631,227118,1
1639,820,billing,Tuấn,Trần,123 Nguyễn Huệ,TP HCM,VN,0993024137,160693,1
1640,820,shipping,Tuấn,Trần,45 Đinh Tiên Hoàng,TP HCM,VN,0998020341,471029,1
1641,821,billing,Hoa,Trần,99 Hai Bà Trưng,Bình Dương,VN,0936262008,567910,1
1642,821,shipping,Hoa,Trần,78 Lê Lợi,Bình Dương,VN,0963883848,348565,1
1643,822,billing,Quang,Hồ,99 Hai Bà Trưng,Bình Dương,VN,0984263808,464333,1
1644,822,shipping,Quang,Hồ,22 Trần Hưng Đạo,Bình Dương,VN,0982435359,467442,1
1645,823,billing,Hải,Phan,45 Đinh Tiên Hoàng,Quảng Ninh,VN,0921777682,953998,1
1646,823,shipping,Hải,Phan,99 Hai Bà Trưng,Quảng Ninh,VN,0941825567,945193,1
1647,824,billing,Việt,Bùi,78 Lê Lợi,Hà Nội,VN,0957606515,783007,1
1648,824,shipping,Việt,Bùi,22 Trần Hưng Đạo,Hà Nội,VN,0997912604,416473,1
1649,825,billing,Bình,Hoàng,45 Đinh Tiên Hoàng,Khánh Hòa,VN,0993200798,241247,1
1650,825,shipping,Bình,Hoàng,22 Trần Hưng Đạo,Khánh Hòa,VN,0998270701,575631,1
1651,826,billing,Mai,Hoàng,99 Hai Bà Trưng,TP HCM,VN,0934017294,308157,1
1652,826,shipping,Mai,Hoàng,22 Trần Hưng Đạo,TP HCM,VN,0984444822,173223,1
1653,827,billing,Bình,Vũ,45 Đinh Tiên Hoàng,TP HCM,VN,0920591889,384672,1
1654,827,shipping,Bình,Vũ,45 Đinh Tiên Hoàng,TP HCM,VN,0951842638,237570,1
1655,828,billing,Hà,Hồ,123 Nguyễn Huệ,TP HCM,VN,0943571993,278286,1
1656,828,shipping,Hà,Hồ,78 Lê Lợi,TP HCM,VN,0992761466,894025,1
1657,829,billing,Hoa,Nguyễn,45 Đinh Tiên Hoàng,Hải Phòng,VN,0991618883,576351,1
1658,829,shipping,Hoa,Nguyễn,22 Trần Hưng Đạo,Hải Phòng,VN,0980749389,373157,1
1659,830,billing,Minh,Trần,99 Hai Bà Trưng,TP HCM,VN,0943694396,740084,1
1660,830,shipping,Minh,Trần,123 Nguyễn Huệ,TP HCM,VN,0915682970,114518,1
1661,831,billing,Hùng,Phạm,22 Trần Hưng Đạo,Đà Nẵng,VN,0915646989,762475,1
1662,831,shipping,Hùng,Phạm,45 Đinh Tiên Hoàng,Đà Nẵng,VN,0929846349,867297,1
1663,832,billing,Linh,Phan,45 Đinh Tiên Hoàng,Hà Nội,VN,0991797414,496541,1
1664,832,shipping,Linh,Phan,99 Hai Bà Trưng,Hà Nội,VN,0985001098,744629,1
1665,833,billing,Linh,Vũ,45 Đinh Tiên Hoàng,Hà Nội,VN,0925407027,826165,1
1666,833,shipping,Linh,Vũ,78 Lê Lợi,Hà Nội,VN,0953493440,499106,1
1667,834,billing,Yến,Bùi,22 Trần Hưng Đạo,TP HCM,VN,0930948859,437555,1
1668,834,shipping,Yến,Bùi,45 Đinh Tiên Hoàng,TP HCM,VN,0981200909,281716,1
1669,835,billing,Ngọc,Bùi,78 Lê Lợi,TP HCM,VN,0923739655,763076,1
1670,835,shipping,Ngọc,Bùi,22 Trần Hưng Đạo,TP HCM,VN,0950628919,882653,1
1671,836,billing,Minh,Phạm,22 Trần Hưng Đạo,Hà Nội,VN,0954514985,335300,1
1672,836,shipping,Minh,Phạm,123 Nguyễn Huệ,Hà Nội,VN,0921555331,744033,1
1673,837,billing,Trang,Nguyễn,45 Đinh Tiên Hoàng,Hà Nội,VN,0982326005,412581,1
1674,837,shipping,Trang,Nguyễn,78 Lê Lợi,Hà Nội,VN,0913600648,420373,1
1675,838,billing,Mai,Ngô,22 Trần Hưng Đạo,TP HCM,VN,0970636644,844042,1
1676,838,shipping,Mai,Ngô,78 Lê Lợi,TP HCM,VN,0921983618,477706,1
1677,839,billing,Đức,Bùi,45 Đinh Tiên Hoàng,TP HCM,VN,0951958980,532698,1
1678,839,shipping,Đức,Bùi,22 Trần Hưng Đạo,TP HCM,VN,0934243622,674203,1
1679,840,billing,Đức,Bùi,99 Hai Bà Trưng,TP HCM,VN,0952298958,260283,1
1680,840,shipping,Đức,Bùi,78 Lê Lợi,TP HCM,VN,0939469065,906629,1
1681,841,billing,Hoa,Đặng,123 Nguyễn Huệ,Hà Nội,VN,0933800901,194193,1
1682,841,shipping,Hoa,Đặng,22 Trần Hưng Đạo,Hà Nội,VN,0974615662,304193,1
1683,842,billing,Hải,Phạm,99 Hai Bà Trưng,Quảng Ninh,VN,0910401966,419090,1
1684,842,shipping,Hải,Phạm,22 Trần Hưng Đạo,Quảng Ninh,VN,0965051252,574786,1
1685,843,billing,Hoa,Hồ,22 Trần Hưng Đạo,TP HCM,VN,0982642716,780707,1
1686,843,shipping,Hoa,Hồ,45 Đinh Tiên Hoàng,TP HCM,VN,0991664597,157370,1
1687,844,billing,Hoa,Hoàng,123 Nguyễn Huệ,TP HCM,VN,0977537050,319023,1
1688,844,shipping,Hoa,Hoàng,99 Hai Bà Trưng,TP HCM,VN,0947764920,879934,1
1689,845,billing,Ánh,Nguyễn,78 Lê Lợi,Đà Nẵng,VN,0917739663,338109,1
1690,845,shipping,Ánh,Nguyễn,99 Hai Bà Trưng,Đà Nẵng,VN,0917444854,200850,1
1691,846,billing,Hoa,Vũ,123 Nguyễn Huệ,TP HCM,VN,0936779228,755632,1
1692,846,shipping,Hoa,Vũ,78 Lê Lợi,TP HCM,VN,0992457715,154352,1
1693,847,billing,Trung,Phạm,45 Đinh Tiên Hoàng,TP HCM,VN,0934086496,928580,1
1694,847,shipping,Trung,Phạm,78 Lê Lợi,TP HCM,VN,0954792116,727983,1
1695,848,billing,Phương,Ngô,123 Nguyễn Huệ,Đà Nẵng,VN,0964502935,170532,1
1696,848,shipping,Phương,Ngô,99 Hai Bà Trưng,Đà Nẵng,VN,0984702640,838004,1
1697,849,billing,Hải,Lê,22 Trần Hưng Đạo,Hà Nội,VN,0928723685,232102,1
1698,849,shipping,Hải,Lê,45 Đinh Tiên Hoàng,Hà Nội,VN,0995826737,763368,1
1699,850,billing,Hải,Đỗ,78 Lê Lợi,TP HCM,VN,0997764898,345238,1
1700,850,shipping,Hải,Đỗ,123 Nguyễn Huệ,TP HCM,VN,0940067921,331603,1
1701,851,billing,Yến,Bùi,22 Trần Hưng Đạo,Đà Nẵng,VN,0974487472,707757,1
1702,851,shipping,Yến,Bùi,99 Hai Bà Trưng,Đà Nẵng,VN,0942778847,279941,1
1703,852,billing,Nga,Hoàng,99 Hai Bà Trưng,Hà Nội,VN,0986212955,204192,1
1704,852,shipping,Nga,Hoàng,22 Trần Hưng Đạo,Hà Nội,VN,0966092220,890786,1
1705,853,billing,Đức,Vũ,123 Nguyễn Huệ,TP HCM,VN,0927552210,502999,1
1706,853,shipping,Đức,Vũ,99 Hai Bà Trưng,TP HCM,VN,0924470740,214814,1
1707,854,billing,Ánh,Hoàng,99 Hai Bà Trưng,Quảng Ninh,VN,0934605181,785229,1
1708,854,shipping,Ánh,Hoàng,78 Lê Lợi,Quảng Ninh,VN,0987079850,830328,1
1709,855,billing,Lan,Phạm,45 Đinh Tiên Hoàng,Hải Phòng,VN,0930407061,676579,1
1710,855,shipping,Lan,Phạm,45 Đinh Tiên Hoàng,Hải Phòng,VN,0931435698,445636,1
1711,856,billing,Tuấn,Hồ,78 Lê Lợi,TP HCM,VN,0971130433,783336,1
1712,856,shipping,Tuấn,Hồ,78 Lê Lợi,TP HCM,VN,0949513807,422304,1
1713,857,billing,Hùng,Đỗ,78 Lê Lợi,TP HCM,VN,0994418564,538907,1
1714,857,shipping,Hùng,Đỗ,99 Hai Bà Trưng,TP HCM,VN,0941877677,488938,1
1715,858,billing,Ngọc,Hồ,99 Hai Bà Trưng,Khánh Hòa,VN,0940390076,491842,1
1716,858,shipping,Ngọc,Hồ,78 Lê Lợi,Khánh Hòa,VN,0920435364,163405,1
1717,859,billing,Đức,Phan,45 Đinh Tiên Hoàng,TP HCM,VN,0932218981,869830,1
1718,859,shipping,Đức,Phan,22 Trần Hưng Đạo,TP HCM,VN,0972045737,680046,1
1719,860,billing,Phương,Dương,99 Hai Bà Trưng,TP HCM,VN,0970955129,993003,1
1720,860,shipping,Phương,Dương,99 Hai Bà Trưng,TP HCM,VN,0966793060,993268,1
1721,861,billing,Hằng,Lê,22 Trần Hưng Đạo,Hà Nội,VN,0925765718,230560,1
1722,861,shipping,Hằng,Lê,45 Đinh Tiên Hoàng,Hà Nội,VN,0910264865,203206,1
1723,862,billing,Yến,Nguyễn,78 Lê Lợi,Khánh Hòa,VN,0948094670,414075,1
1724,862,shipping,Yến,Nguyễn,78 Lê Lợi,Khánh Hòa,VN,0925416721,150721,1
1725,863,billing,Hà,Dương,78 Lê Lợi,Hà Nội,VN,0985425420,878459,1
1726,863,shipping,Hà,Dương,22 Trần Hưng Đạo,Hà Nội,VN,0981284737,750020,1
1727,864,billing,Hùng,Đỗ,123 Nguyễn Huệ,TP HCM,VN,0967213955,332725,1
1728,864,shipping,Hùng,Đỗ,22 Trần Hưng Đạo,TP HCM,VN,0963224706,514864,1
1729,865,billing,Tuấn,Bùi,123 Nguyễn Huệ,Hà Nội,VN,0945540207,367033,1
1730,865,shipping,Tuấn,Bùi,99 Hai Bà Trưng,Hà Nội,VN,0989630766,156576,1
1731,866,billing,Khánh,Đỗ,22 Trần Hưng Đạo,Hà Nội,VN,0952431222,708461,1
1732,866,shipping,Khánh,Đỗ,45 Đinh Tiên Hoàng,Hà Nội,VN,0970953226,752497,1
1733,867,billing,Thu,Bùi,45 Đinh Tiên Hoàng,Hà Nội,VN,0910224620,166228,1
1734,867,shipping,Thu,Bùi,45 Đinh Tiên Hoàng,Hà Nội,VN,0923603156,163021,1
1735,868,billing,Mai,Vũ,78 Lê Lợi,Hà Nội,VN,0971684607,213671,1
1736,868,shipping,Mai,Vũ,22 Trần Hưng Đạo,Hà Nội,VN,0986229251,863386,1
1737,869,billing,Thảo,Hoàng,99 Hai Bà Trưng,Khánh Hòa,VN,0950665295,336069,1
1738,869,shipping,Thảo,Hoàng,99 Hai Bà Trưng,Khánh Hòa,VN,0921658528,843546,1
1739,870,billing,Thảo,Nguyễn,99 Hai Bà Trưng,Hà Nội,VN,0953956476,904061,1
1740,870,shipping,Thảo,Nguyễn,22 Trần Hưng Đạo,Hà Nội,VN,0985288118,556326,1
1741,871,billing,Trang,Đặng,22 Trần Hưng Đạo,Hà Nội,VN,0950162126,783022,1
1742,871,shipping,Trang,Đặng,99 Hai Bà Trưng,Hà Nội,VN,0997799897,395968,1
1743,872,billing,Tuấn,Hồ,22 Trần Hưng Đạo,TP HCM,VN,0954453722,644485,1
1744,872,shipping,Tuấn,Hồ,22 Trần Hưng Đạo,TP HCM,VN,0929508879,973130,1
1745,873,billing,Bình,Vũ,123 Nguyễn Huệ,TP HCM,VN,0980328610,615289,1
1746,873,shipping,Bình,Vũ,78 Lê Lợi,TP HCM,VN,0948023260,818922,1
1747,874,billing,Hà,Đỗ,123 Nguyễn Huệ,Hà Nội,VN,0995927839,550697,1
1748,874,shipping,Hà,Đỗ,78 Lê Lợi,Hà Nội,VN,0975167260,107137,1
1749,875,billing,Linh,Dương,45 Đinh Tiên Hoàng,Hà Nội,VN,0930688993,407859,1
1750,875,shipping,Linh,Dương,78 Lê Lợi,Hà Nội,VN,0984534724,462275,1
1751,876,billing,Hùng,Ngô,45 Đinh Tiên Hoàng,Đà Nẵng,VN,0971100407,619593,1
1752,876,shipping,Hùng,Ngô,123 Nguyễn Huệ,Đà Nẵng,VN,0941661558,114044,1
1753,877,billing,Đức,Bùi,78 Lê Lợi,Hà Nội,VN,0992083299,887568,1
1754,877,shipping,Đức,Bùi,22 Trần Hưng Đạo,Hà Nội,VN,0967330143,214139,1
1755,878,billing,Minh,Đỗ,99 Hai Bà Trưng,Hà Nội,VN,0998015419,883989,1
1756,878,shipping,Minh,Đỗ,123 Nguyễn Huệ,Hà Nội,VN,0925421366,484194,1
1757,879,billing,Trang,Hồ,78 Lê Lợi,Hà Nội,VN,0926663485,319498,1
1758,879,shipping,Trang,Hồ,45 Đinh Tiên Hoàng,Hà Nội,VN,0949326620,202870,1
1759,880,billing,Anh,Vũ,45 Đinh Tiên Hoàng,Bình Dương,VN,0936433383,856771,1
1760,880,shipping,Anh,Vũ,123 Nguyễn Huệ,Bình Dương,VN,0958193065,152874,1
1761,881,billing,Hà,Phạm,45 Đinh Tiên Hoàng,Đồng Nai,VN,0943264679,596805,1
1762,881,shipping,Hà,Phạm,22 Trần Hưng Đạo,Đồng Nai,VN,0974919454,796476,1
1763,882,billing,Thành,Đỗ,78 Lê Lợi,TP HCM,VN,0972953410,996893,1
1764,882,shipping,Thành,Đỗ,78 Lê Lợi,TP HCM,VN,0968402151,596346,1
1765,883,billing,Long,Vũ,45 Đinh Tiên Hoàng,TP HCM,VN,0979555691,736182,1
1766,883,shipping,Long,Vũ,22 Trần Hưng Đạo,TP HCM,VN,0912765959,108658,1
1767,884,billing,Quang,Trần,123 Nguyễn Huệ,Bình Dương,VN,0936127577,915754,1
1768,884,shipping,Quang,Trần,45 Đinh Tiên Hoàng,Bình Dương,VN,0914222650,493707,1
1769,885,billing,Thảo,Đặng,22 Trần Hưng Đạo,Hà Nội,VN,0940845271,179461,1
1770,885,shipping,Thảo,Đặng,22 Trần Hưng Đạo,Hà Nội,VN,0972623548,218881,1
1771,886,billing,Minh,Đặng,45 Đinh Tiên Hoàng,Đà Nẵng,VN,0930454694,920099,1
1772,886,shipping,Minh,Đặng,99 Hai Bà Trưng,Đà Nẵng,VN,0916672986,411461,1
1773,887,billing,Nga,Phạm,78 Lê Lợi,Đồng Nai,VN,0926879534,393350,1
1774,887,shipping,Nga,Phạm,123 Nguyễn Huệ,Đồng Nai,VN,0961176532,542126,1
1775,888,billing,Hùng,Nguyễn,123 Nguyễn Huệ,Hà Nội,VN,0975386792,279675,1
1776,888,shipping,Hùng,Nguyễn,99 Hai Bà Trưng,Hà Nội,VN,0993346779,975367,1
1777,889,billing,Bình,Vũ,99 Hai Bà Trưng,TP HCM,VN,0989097395,470287,1
1778,889,shipping,Bình,Vũ,78 Lê Lợi,TP HCM,VN,0935839143,899277,1
1779,890,billing,Long,Ngô,78 Lê Lợi,Hải Phòng,VN,0954099392,612402,1
1780,890,shipping,Long,Ngô,78 Lê Lợi,Hải Phòng,VN,0963354792,655359,1
1781,891,billing,Khánh,Vũ,45 Đinh Tiên Hoàng,Hà Nội,VN,0949691693,964226,1
1782,891,shipping,Khánh,Vũ,99 Hai Bà Trưng,Hà Nội,VN,0934161742,779269,1
1783,892,billing,Linh,Nguyễn,45 Đinh Tiên Hoàng,TP HCM,VN,0969982646,600649,1
1784,892,shipping,Linh,Nguyễn,99 Hai Bà Trưng,TP HCM,VN,0990374838,310126,1
1785,893,billing,Thảo,Nguyễn,78 Lê Lợi,TP HCM,VN,0980453047,363579,1
1786,893,shipping,Thảo,Nguyễn,45 Đinh Tiên Hoàng,TP HCM,VN,0936841788,327552,1
1787,894,billing,Ánh,Nguyễn,45 Đinh Tiên Hoàng,Hà Nội,VN,0964021912,252444,1
1788,894,shipping,Ánh,Nguyễn,78 Lê Lợi,Hà Nội,VN,0978234708,700262,1
1789,895,billing,Trung,Ngô,123 Nguyễn Huệ,Bình Dương,VN,0910626645,120904,1
1790,895,shipping,Trung,Ngô,123 Nguyễn Huệ,Bình Dương,VN,0989879809,130251,1
1791,896,billing,Hằng,Đặng,99 Hai Bà Trưng,Hà Nội,VN,0937582450,684568,1
1792,896,shipping,Hằng,Đặng,22 Trần Hưng Đạo,Hà Nội,VN,0997207593,526912,1
1793,897,billing,Ngọc,Phạm,123 Nguyễn Huệ,TP HCM,VN,0994290043,794188,1
1794,897,shipping,Ngọc,Phạm,78 Lê Lợi,TP HCM,VN,0972342604,300386,1
1795,898,billing,Trung,Hoàng,45 Đinh Tiên Hoàng,Hải Phòng,VN,0934499096,834722,1
1796,898,shipping,Trung,Hoàng,45 Đinh Tiên Hoàng,Hải Phòng,VN,0918202628,801746,1
1797,899,billing,Hà,Hồ,22 Trần Hưng Đạo,TP HCM,VN,0936839160,767893,1
1798,899,shipping,Hà,Hồ,45 Đinh Tiên Hoàng,TP HCM,VN,0986835244,739722,1
1799,900,billing,Mai,Đặng,78 Lê Lợi,TP HCM,VN,0998542919,337308,1
1800,900,shipping,Mai,Đặng,78 Lê Lợi,TP HCM,VN,0924107387,107351,1
1801,901,billing,Lan,Phan,45 Đinh Tiên Hoàng,Hà Nội,VN,0944734935,853847,1
1802,901,shipping,Lan,Phan,78 Lê Lợi,Hà Nội,VN,0956899991,826210,1
1803,902,billing,Hải,Phạm,78 Lê Lợi,Hà Nội,VN,0917487476,212151,1
